,reaction,Unnamed: 0,dG,dG_std,ddG0,dG_prime,lower_bound,upper_bound,sign,direction
3203,R00026,3203,8.930461786,6.577027491,-0.000178682,8.930283103999999,-10.80079937,28.66136558,-309.56565919999997,0
3204,R00027,3204,-18.91371665,144.3505126,9.74e-06,-18.91370691,-451.96524469999997,414.1378309,-187175.9061,0
3205,R00024,3205,54.97533813,8.972609181000001,-82.48323383,-27.5078957,-54.42572324,-0.590068157,32.11488621,0
3206,R00025,3206,-419.50583420000004,132.8804977,0.000369841,-419.5054643,-818.1469574,-20.8639712,17069.79456,2
3207,R05502,3207,23.11972183,90.46285922,39.93462091,63.05434274,-208.3342349,334.4429204,-69675.90995,0
3208,R05503,3208,27.31457977,90.46285922,39.93462091,67.24920068,-204.139377,338.63777830000004,-69129.30509,0
3209,R05500,3209,2.0409226240000002,90.46288007,39.93462091,41.97554354,-229.41309669999998,313.3641838,-71889.84778,0
3210,R09402,3210,-486.77261550000003,17.8996535,-0.046887232,-486.8195027,-540.5184632,-433.12054220000005,234109.6499,2
3211,R08171,3211,-18.11020093,177.5260954,-40.00069069,-58.11089162,-590.6891778,474.46739460000003,-280262.7552,0
3212,R08172,3212,13.271498000000001,7.518581151,-4.737012106,8.534485892000001,-14.02125756,31.09022935,-435.92411330000004,0
3213,R10075,3213,101.04159200000001,9.225371223,-44.81747386,56.22411813,28.54800446,83.9002318,2395.184192,1
3214,R09407,3214,-497.70963650000004,156.0365435,44.81747386,-452.8921626,-921.0017931,15.2174679,-14015.315219999999,0
3215,R08280,3215,-58.68882482,225.73298760000003,41.14322331,-17.54560151,-694.7445643,659.6533613,-458290.5871,0
3216,R09406,3216,-501.5816744,156.0324333,44.81710517,-456.7645693,-924.8618692,11.3327306,-10481.21041,0
3217,R08288,3217,3.1812829610000004,139.9078515,1.92e-06,3.1812848760000003,-416.54226960000005,422.90483939999996,-176157.7416,0
3218,R09405,3218,-373.6252659,127.4828205,44.81731948,-328.8079464,-711.2564079,53.64051510000001,-38152.16009,0
3219,R03535,3219,-272.0763214,138.7525123,45.00206583,-227.07425550000002,-643.3317923999999,189.1832814,-121707.6195,0
3220,R03534,3220,-43.99008452,8.893010228,43.60577721,-0.384307316,-27.063338,26.29472337,-711.6229861,0
3221,R07835,3221,7.274507402999999,6.951195526,1.222170192,8.496677595,-12.35690898,29.35026417,-362.678543,0
3222,R07836,3222,-207.43758530000002,210.40096150000002,4.661130191,-202.7764551,-833.9793396000001,428.42642939999996,-357298.7907,0
3223,R07345,3223,-164.1031013,156.4353323,44.52741089,-119.57569040000001,-588.8816873,349.7303065,-205949.77300000002,0
3224,R07830,3224,-67.39126811,214.23379219999998,-42.85219119,-110.24345929999998,-752.9448359,532.4579173000001,-400911.4392,0
3225,R07833,3225,-26.92026192,6.375476592999999,0.030114217000000002,-26.8901477,-46.01657748,-7.7637179210000005,357.2597272,0
3226,R03105,3226,62.69312652,143.5332291,1.816329701,64.50945622,-366.09023110000004,495.10914349999996,-181254.6208,0
3227,R03106,3227,-48.06295878,11.32886687,-41.12969311,-89.19265189,-123.17925249999999,-55.20605128,6800.24013,2
3228,R10579,3228,14.09676605,6.638393061,-0.000185994,14.09658006,-5.818599122999999,34.01175924,-197.9007925,0
3229,R01168,3229,6.242099252,6.676337201,-1.257037549,4.985061703,-15.043949900000001,25.01407331,-376.31046560000004,0
3230,R01169,3230,281.67339069999997,679.8588143,-119.91711310000001,161.75627759999998,-1877.8201649999999,2201.332721,-4133706.973,0
3231,R05882,3231,-41.6815651,91.75834858,-2.8714787680000002,-44.55304387,-319.8280896,230.72200189999998,-73791.37709,0
3232,R05881,3232,49.83588293,310.7054403,-39.47356647,10.36231646,-921.7540044,942.4786374,-868733.4581,0
3233,R05880,3233,46.29950807,219.22769280000003,-41.32532567,4.974182395,-652.708896,662.6572607999999,-432522.2891,0
3234,R05884,3234,-100.3940182,116.30196770000002,44.81747129,-55.57654693,-404.48245,293.3293562,-118646.5766,0
3235,R02279,3235,-98.81250852,8.955765515,42.38302966,-56.42947885,-83.2967754,-29.56218231,2462.43446,2
3236,R02278,3236,-42.98027751,6.350008604,8.2e-06,-42.98026931,-62.03029512,-23.9302435,1484.400067,2
3237,R10533,3237,78.12519031,90.22966117,-42.85219119,35.27299912,-235.4159844,305.96198260000006,-72028.34133,0
3238,R10532,3238,-61.90927007,6.481579435,0.000261449,-61.90900862,-81.35374693,-42.46427032,3454.627501,2
3239,R10535,3239,-65.70324021,127.60714009999998,-41.15877845,-106.8620187,-489.68343899999996,275.95940160000004,-135132.7488,0
3240,R10534,3240,189.1268479,155.9653686,-41.15877845,147.96806940000002,-319.92803639999994,615.8641752,-197032.2163,0
3241,R10538,3241,123.4236077,201.6144915,-82.3175569,41.10605078,-563.7374237,645.9495253,-364145.9212,0
3242,R05267,3242,-38.64099454,90.12664869,42.09670952,3.455714975,-266.9242311,273.83566099999996,-73093.37327000001,0
3243,R05265,3243,-465.0330318,132.81850459999998,164.0183171,-301.0147147,-699.4702285,97.44079909999999,-68156.93801,0
3244,R05264,3244,-104.21881409999999,167.6150163,44.81747168,-59.40134246,-562.2463914,443.44370639999994,-249324.6237,0
3245,R09165,3245,-408.60943460000004,135.04105619999999,42.37653242,-366.2329022,-771.3560708,38.8902664,-29998.24308,0
3246,R09166,3246,22.92104011,135.1332393,-39.98101122,-17.059971100000002,-422.45968899999997,388.33974680000006,-164057.8887,0
3247,R09167,3247,-362.65756170000003,212.0801258,81.09339936,-281.5641623,-917.8045397,354.6762151,-325523.4403,0
3248,R09161,3248,-422.06211229999997,134.9571062,81.09339628,-340.96871610000005,-745.8400347,63.9026025,-47661.119269999996,0
3249,R09162,3249,123.977847,134.9790707,-42.45304301,81.52480398,-323.41240810000005,486.4620161,-157327.8521,0
3250,R07092,3250,19.54239258,156.022353,-41.10553294,-21.56314036,-489.6301994,446.5039186000001,-218621.8027,0
3251,R07093,3251,-31.2559624,127.33443999999999,-41.10839119,-72.36435359,-454.36767360000005,309.6389664,-140689.9368,0
3252,R07090,3252,-459.309751,90.47793553,44.81747386,-414.4922772,-685.9260837999999,-143.0584706,98127.5365,2
3253,R04026,3253,20.75515488,98.90018024,0.000402081,20.75555696,-275.9449838,317.4560977,-87600.41772,0
3254,R04027,3254,-132.573514,153.1154866,1.191478686,-131.38203529999998,-590.7284951,327.9644245,-193737.9309,0
3255,R04024,3255,-122.57206129999999,116.2925092,0.006009175,-122.5660521,-471.44357970000004,226.3114755,-106693.0921,0
3256,R09548,3256,167.84433,73.83426698,-130.8149876,37.02934237,-184.4734586,258.53214330000003,-47692.31863,0
3257,R11008,3257,-495.91227419999996,75.30910569,44.81747386,-451.09480030000003,-677.0221174,-225.1674832,152443.3663,2
3258,R09549,3258,-437.13595369999996,127.57295149999999,44.81747386,-392.3184798,-775.0373343,-9.599625300000001,7440.068003,0
3259,R10319,3259,-987.4490079,202.24168909999997,89.63494773,-897.8140602,-1504.539128,-291.08899289999994,437954.7794,2
3260,R07649,3260,18.44339941,127.46530530000001,-42.85219119,-24.40879178,-406.8047077,357.9871241,-145630.8474,0
3261,R07641,3261,91.59183051,7.726038761,-79.58731959,12.00451092,-11.17360536,35.182627200000006,-393.116792,0
3262,R08611,3262,-549.4069641,57.353862899999996,-41.20295106,-590.6099151000001,-762.6715038,-418.5483264,319214.8815,2
3263,R08610,3263,-491.5911188999999,11.16627404,-0.044621724,-491.6357406,-525.1345627000001,-458.1369185,240583.5304,2
3264,R07644,3264,543.1019804,245.2297728,-371.57727189999997,171.5247085,-564.1646099,907.2140268999999,-511818.0476,0
3265,R03739,3265,-553.5257126,229.9421309,0.08242810099999999,-553.4432845,-1243.269677,136.38310819999998,-169560.9829,0
3266,R03738,3266,76.25005589,138.6808554,0.008334593000000001,76.25839048,-339.7841757,492.3009567,-167276.0748,0
3267,R04463,3267,52.00133963,105.71299099999999,-81.51390548,-29.51256585,-346.6515389,287.62640719999996,-99706.13665,0
3268,R03737,3268,-409.46175960000005,244.59228739999998,-2.239562873,-411.7013225,-1145.478185,322.0755397,-368930.5046,0
3269,R03736,3269,-159.7857994,141.6314157,41.96540336,-117.820396,-542.7146431,307.0738511,-166653.4755,0
3270,R00828,3270,-655.8118192000001,184.03792280000002,131.1519567,-524.6598626,-1076.773631,27.4539058,-29561.64183,0
3271,R10038,3271,-607.6720945000001,172.4203571,44.81835119,-562.8537432999999,-1080.1148150000001,-45.592672,49245.32046,2
3272,R00829,3272,17.93765151,6.379379967999999,-0.029841664,17.90780984,-1.2303300640000001,37.04594974,-45.57874572,0
3273,R09906,3273,-126.383177,421.9010028,0.0,-126.383177,-1392.086185,1139.319831,-1586031.398,0
3274,R09883,3274,-1.309084806,10.69005379,-41.16307703,-42.47216183,-74.54232320000001,-10.40200046,775.3892802,0
3275,R09550,3275,1.648027539,8.984344756,0.202226173,1.850253713,-25.10278056,28.80328798,-723.0426173999999,0
3276,R09553,3276,4.076242223,197.4264427,38.24535279,42.32159502,-549.9577331,634.6009231,-349003.6851,0
3277,R06510,3277,110.02139809999998,166.7131142,91.22321464,201.2446128,-298.8947298,701.3839554,-209639.9678,0
3278,R07320,3278,-197.9105685,148.12355449999998,0.0,-197.9105685,-642.281232,246.46009500000002,-158296.6935,0
3279,R06515,3279,46.28905002,8.175611516,-40.91434407,5.374705952,-19.1521286,29.901540500000003,-572.6781489,0
3280,R06516,3280,0.90751078,6.802340162999999,-0.024989169,0.8825216109999999,-19.52449888,21.2895421,-415.6676408,0
3281,R07321,3281,-98.95528423,74.26213184,0.0,-98.95528423,-321.7416798,123.83111129999999,-39841.62975,0
3282,R00649,3282,85.08639849,186.8116708,0.015260397,85.10165889,-475.3333535,645.5366713,-306845.1108,0
3283,R00646,3283,-318.689162,96.70153133,-83.53940827,-402.2285703,-692.3331642999999,-112.12397630000001,77627.14731,2
3284,R00644,3284,-99.25162704,204.17516659999998,0.003989622,-99.24763742,-711.7731372000001,513.2778624,-365337.3944,0
3285,R06774,3285,137.6499493,240.5377926,-39.92256025,97.72738908,-623.8859887,819.3407669,-511175.2244,0
3286,R06770,3286,2.547455898,13.63549119,-2.6006446619999997,-0.053188764000000006,-40.95966233,40.85328481,-1673.336751,0
3287,R06773,3287,-132.9032907,127.57957340000002,39.91357923,-92.98971149,-475.7284317,289.7490087,-137841.8415,0
3288,R06778,3288,157.5062577,497.3944239,-78.75174429,78.75451344,-1413.428758,1570.937785,-2220408.643,0
3289,R06779,3289,-63.83132119,149.01687119999997,41.1370585,-22.69426269,-469.74487630000004,424.35635089999994,-199339.2216,0
3290,R09956,3290,22.9510322,232.44380389999998,-42.37685077,-19.42581858,-716.7572303,677.9055931,-485893.7353,0
3291,R00917,3291,2.7392608760000003,90.18804109,-0.288432894,2.450827982,-268.1132953,273.0149513,-73198.93824,0
3292,R09426,3292,-11.33643755,127.2888531,0.298615699,-11.03782185,-392.9043812,370.8287375,-145700.2356,0
3293,R00918,3293,-641.8637729,40.24542168,544.9193661,-96.94440676,-217.68067180000003,23.79185828,-5179.027693999999,0
3294,R03930,3294,65.72706761,134.3154968,-44.79875005,20.92831755,-382.01817289999997,423.87480800000003,-161927.8797,0
3295,R03934,3295,122.2050895,220.83502489999998,-39.81116408,82.39392547,-580.1111492,744.8990002,-432124.215,0
3296,R04618,3296,-19.01062575,7.243690193,4.156256062,-14.85436969,-36.58544027,6.876700888999999,-251.5871296,0
3297,R01205,3297,2.36615597,7.147687749,-2.82953512,-0.46337915,-21.9064424,20.9796841,-459.5902412,0
3298,R01202,3298,40.41365807,6.641105597,-83.62106176,-43.2074037,-63.13072049,-23.28408691,1469.941183,2
3299,R01209,3299,-45.42524715,6.409478083,0.000604092,-45.42464306,-64.65307731,-26.19620881,1693.665513,2
3300,R09392,3300,19.82879822,6.376037256,-41.16743515,-21.33863693,-40.466748700000004,-2.2105251619999997,89.45276622,0
3301,R09396,3301,-132.52046049999998,470.0958359,-82.40528779,-214.9257483,-1625.213256,1195.361759,-1942717.7769999998,0
3302,R09394,3302,58.71425210000001,11.90663358,-39.65163870000001,19.0626134,-16.65728734,54.78251414,-912.5280792000001,0
3303,R04929,3303,-39.03529142,182.4486024,1.5810696130000002,-37.4542218,-584.800029,509.89158539999994,-298184.6139,0
3304,R05698,3304,-114.13137549999999,10.94338166,-0.00031571,-114.1316912,-146.9618362,-81.30154622,11948.22452,2
3305,R10276,3305,91.52560872,90.24136035,-42.85219119,48.67341753,-222.05066349999998,319.3974986,-70922.42649,0
3306,R10274,3306,50.06376751,194.44075890000002,-42.85219119,7.211576315,-576.1107003999999,590.533853,-340212.8717,0
3307,R10275,3307,-17.83394375,232.45359150000002,-42.85219119,-60.68613494,-758.0469094,636.6746396000001,-482629.2428,0
3308,R10272,3308,-109.26758889999999,264.7766366,-42.85219119,-152.11978009999999,-946.4496899000001,642.2101297,-607819.5781,0
3309,R09307,3309,16.8251367,104.3436778,0.22369677699999999,17.04883348,-295.9821999,330.07986689999996,-97697.76515,0
3310,R10271,3310,-64.76589115,214.23393880000003,-42.85219119,-107.61808229999998,-750.3198987000001,535.0837341,-401483.9732,0
3311,R05521,3311,-470.296,10.36442351,44.81747367,-425.4785263,-456.5717968,-394.38525580000004,180065.1849,2
3312,R00005,3312,-164.6357183,15.69882561,120.96134359999999,-43.67437472,-90.77085155,3.42210211,-310.6271226,0
3313,R00006,3313,64.61690394,8.969692219,-41.15858446,23.45831948,-3.450757177,50.36739614,-173.80565369999997,0
3314,R00009,3314,-201.1274281,15.61269355,0.00024526400000000003,-201.1271828,-247.9652635,-154.2891022,38258.33786,2
3315,R00347,3315,-28.55190537,6.363000098,-2.427543677,-30.97944905,-50.06844934,-11.89044876,595.3363312000001,0
3316,R00345,3316,-8.712316245,8.972868445,40.586612200000005,31.87429596,4.955690625,58.79290129999999,291.3594298,0
3317,R08112,3317,-154.5618881,128.076698,-1.329559552,-155.8914477,-540.1215417000001,228.3386463,-123330.6217,0
3318,R08113,3318,-174.3446711,128.0811927,-1.329555686,-175.6742268,-559.9178049,208.5693513,-116781.6933,0
3319,R08110,3319,-183.679703,127.66756090000001,42.37895496,-141.3007481,-524.3034308,241.7019346,-126725.1535,0
3320,R08111,3320,-192.8268898,128.0346303,-1.3577033180000002,-194.1845931,-578.288484,189.9192978,-109828.1428,0
3321,R08116,3321,60.68526561,127.34841920000001,42.38424291,103.0695085,-278.97574910000003,485.11476610000005,-135335.2553,0
3322,R08114,3322,-205.2761712,127.9178386,-83.40308772,-288.6792589,-672.4327747000001,95.07425690000001,-63931.046370000004,0
3323,R08118,3323,244.0414077,90.31571501,-41.75738976,202.2840179,-68.66312713,473.23116289999996,-32493.5315,0
3324,R08119,3324,130.7540804,225.9375531,0.001143173,130.7552236,-547.0574357,808.5678829,-442333.0726,0
3325,R03694,3325,8.65242719,6.791089406,-0.013303826999999999,8.639123363,-11.73414486,29.01239158,-340.43560539999993,0
3326,R03695,3326,-31.15197758,7.3407041920000005,37.54456418,6.392586595,-15.62952598,28.41469917,-444.10827889999996,0
3327,R03696,3327,7.669902638,6.79189957,-2.447017669,5.222884969,-15.15281374,25.59858368,-387.8905705,0
3328,R03693,3328,-2.907370114,6.904767873,0.014911638,-2.8924584760000003,-23.6067621,17.82184514,-420.71605839999995,0
3329,R03698,3329,-464.7499016,202.7476933,-0.027324649,-464.77722630000005,-1073.0203060000001,143.46585359999997,-153941.7742,0
3330,R01830,3330,-9.417210313,6.546943693999999,-0.162265384,-9.579475697000001,-29.22030678,10.06135539,-293.99589100000003,0
3331,R08800,3331,-137.38163590000002,7.874012771,162.2199601,24.83832419,1.216285877,48.4603625,58.94165451,0
3332,R07363,3332,-431.31981399999995,11.384092800000001,-82.13627066,-513.4560847,-547.6083631,-479.3038063,262470.7728,2
3333,R07364,3333,-426.73904749999997,9.384139688,-82.12934749,-508.868395,-537.0208140999999,-480.7159759,258154.4847,2
3334,R07365,3334,-72.905169,32.41853894,-168.86125280000002,-241.76642180000005,-339.02203860000003,-144.510805,48992.34771,2
3335,R07366,3335,-513.6169947999999,106.61811670000002,-0.66071165,-514.2777065,-834.1320566,-194.4233564,162174.7541,2
3336,R07367,3336,-617.5455645,217.54543959999998,-0.044092123,-617.5896566,-1270.225975,35.0466622,-44517.18068,0
3337,R07368,3337,-616.8797561000001,217.603764,-0.064804646,-616.9445607999999,-1269.755853,35.866731200000004,-45541.99186,0
3338,R05069,3338,20.71296891,7.189201747,0.000419773,20.71338868,-0.854216561,42.28099392,-36.11712522,0
3339,R02259,3339,63.85944128,6.320336724,-44.81747386,19.04196742,0.080957248,38.00297759,3.076616482,0
3340,R02258,3340,68.35074649,6.319640336,-42.37685077,25.97389572,7.014974712000001,44.93281673,315.2025731,0
3341,R00131,3341,-111.36228270000001,10.23925242,79.80130898,-31.56097369,-62.27873095,-0.84321643,52.51444918,0
3342,R09981,3342,-277.70955630000003,90.22790915,2.484864989,-275.2246914,-545.9084188999999,-4.54096395,2478.95045,0
3343,R10045,3343,-446.63011100000006,10.07445173,44.81747386,-401.8126371,-432.03599230000003,-371.58928189999995,160539.9441,2
3344,R05453,3344,60.57260576,6.418408827,-79.4609574,-18.88835164,-38.14357812,0.366874841,-13.99391916,0
3345,R09988,3345,76.62928291,90.45937189,-42.37685077,34.25243214,-237.1256835,305.6305478,-72472.85256,0
3346,R09989,3346,-47.26447344,101.6440247,-43.99750677,-91.26198021,-396.1940543,213.6700939,-84654.82078,0
3347,R05202,3347,-54.04347963,6.619408967000001,63.58187164,9.538392005,-10.3198349,29.39661891,-303.36825360000006,0
3348,R09186,3348,-43.91046347,6.349791409,8.2e-06,-43.91045526,-62.95982949,-24.86108103,1565.249423,2
3349,R09185,3349,169.98053430000002,172.7399144,0.26644137100000004,170.2469756,-347.97276760000005,688.4667188,-239567.6695,0
3350,R09182,3350,-370.05872860000005,96.54827027,-122.44577140000001,-492.5044999,-782.1493107000001,-202.85968909999997,158666.566,2
3351,R09183,3351,153.39930180000002,99.10391857,-42.42519599,110.97410579999999,-186.3376499,408.2858615,-76079.02793,0
3352,R04003,3352,77.18339427,90.35221189,-41.07693009,36.10646417,-234.95017149999998,307.1630998,-72168.02299,0
3353,R04558,3353,-128.6168002,61.62886342,-39.40330162,-168.02010180000002,-352.9066921,16.86648846,-5952.296649,0
3354,R11024,3354,29.98168044,6.695859171,-41.57914232,-11.59746189,-31.685039399999997,8.490115623,-269.0096481,0
3355,R11020,3355,56.08875413,220.40419590000002,-39.92311423,16.165639900000002,-645.0469477999999,677.3782276000001,-436940.7582,0
3356,R11021,3356,-67.84181239,201.34389319999997,-41.3660638,-109.20787620000002,-713.2395558,494.8238034,-352927.9097,0
3357,R11022,3357,-172.375792,109.95719840000002,-40.53598851,-212.91178050000002,-542.7833757,116.95981470000001,-63483.84304,0
3358,R11023,3358,17.90170954,186.2178031,120.67896950000001,138.5806791,-420.0727302,697.2340883999999,-292889.0271,0
3359,R08329,3359,90.71334285,9.99083213,-81.09463173,9.618711112,-20.35378528,39.5912075,-805.8309364,0
3360,R08321,3360,-14.91911596,106.21844270000001,81.04998094,66.13086498,-252.5244631,384.78619310000005,-97167.92682000001,0
3361,R08324,3361,65.05564456,7.760241614,-81.08991567,-16.03427111,-39.31499595,7.246453732000001,-284.8942991,0
3362,R10470,3362,-9.052015399,201.7747873,0.186320065,-8.865695334,-614.1900572000001,596.4586666,-366338.9826,0
