,Unnamed: 0,ID,dG,std
25,25,R08664,-755.5082063953778,73.75881010897339
26,26,R08665,-767.5046063868099,81.51543480586918
27,27,R08666,-468.7575604802597,81.93845077770199
28,28,R08667,-18.45387434740292,102.03329647364588
29,29,R08668,-37.920767992409736,107.47372344032192
30,30,R08669,-84.63738285792274,119.07372997781816
31,31,R08670,-767.5046045430277,81.51543480586918
32,32,R08671,-84.63923892553092,119.07372997781816
33,33,R08672,-767.5046214024464,81.51543480586918
34,34,R08673,-767.504951357821,81.51543480586918
35,35,R08674,-767.50447060552,81.51543480586918
36,36,R08675,-767.5046421295629,81.51543480586918
37,37,R08676,2.8308725247810287,3.360781579100592
38,38,R08677,17.140951037239734,42.35344838704879
39,39,R08678,-363.4512827133653,42.485405350253565
40,40,R08679,,
41,41,R08680,,
42,42,R08681,,
43,43,R08682,,
44,44,R08683,,
45,45,R08684,,
46,46,R08685,,
47,47,R08686,,
48,48,R08687,,
49,49,R08688,,
50,50,R08689,,
51,51,R08690,64.46315947971613,29.81995687745005
52,52,R08691,-118.86273513756052,159.63574069983977
53,53,R08692,,
54,54,R08693,,
55,55,R08694,,
56,56,R08695,-5.46190175457982,99.514664098632
57,57,R08696,-31.4590339557026,105.26258018191058
58,58,R08697,-13.87158355896164,43.62105215967973
59,59,R08698,0.2228037502423774,74.65131257303824
60,60,R08699,229.58712527427417,100.53747450214608
61,61,R08700,,
62,62,R08701,,
63,63,R08702,,
64,64,R08704,-19.840691266194625,58.067346633577856
65,65,R08705,-29.439032059681267,49.52923602260719
66,66,R08706,-1.6421013756214935,12.652305363101908
67,67,R08707,,
68,68,R08708,2.426178236545248,32.477371575050995
69,69,R08709,-16.141317275877476,40.67705861070818
70,70,R08710,-12.907005875637346,40.67705861070818
71,71,R08711,-8.897473859784853,41.34878864475579
72,72,R08712,,
73,73,R08713,,
74,74,R08714,8.663661325610889,3.709831017493792
75,75,R08715,234.17396375266455,74.74836492107833
76,76,R08716,-83.5486986831445,273.5023876106409
77,77,R08717,,
78,78,R08718,,
79,79,R08721,21.00266613483757,66.78597767539875
80,80,R08723,22.645467509633303,64.09642070433924
81,81,R08724,22.645467509633303,64.09642070433924
82,82,R08725,-912.5542996519704,29.42049822621151
83,83,R08726,-912.5542996519698,29.42049822621151
84,84,R08727,-391.0643262621074,43.38079477371551
85,85,R08728,22.645467509633303,64.09642070433924
86,86,R08733,-55.40330825816036,154.0314434067789
87,87,R08734,0.0,3.2791974649514657
88,88,R08735,,
89,89,R08738,-47.62036175763293,172.0243511548895
90,90,R08739,0.0,3.2791974649514657
91,91,R08740,,
92,92,R08743,4.213367644330532,3.335740309843504
93,93,R08744,-30.46353937481136,38.73073338249621
94,94,R08745,-38.42557828656351,44.31912582785528
95,95,R08746,-3.2709406851836302,104.69650764852844
96,96,R08747,-94.98411103073332,103.10623807486522
0,0,R08748,-97.93209739986976,102.55495253123782
1,1,R08749,-97.93209739986952,102.55495253123782
2,2,R08750,-97.93209739986996,102.55495253123782
3,3,R08751,-97.93209739986906,102.55495253123782
4,4,R08752,-97.93209739986952,102.55495253123782
5,5,R08753,-97.93209739986996,102.55495253123782
6,6,R08754,17.85651742026574,126.36929713542398
7,7,R08755,-1.3973404327679404,72.34272950510254
8,8,R08756,21.25268563634264,112.88087304025196
9,9,R08757,-25.30628612639396,64.22122263630396
10,10,R08758,-46.34040244905191,11.484016351941763
11,11,R08759,-46.34040244905191,11.484016351941763
12,12,R08760,-457.9572753304999,158.93590083927114
13,13,R08761,-450.17432882997286,138.3465724287991
14,14,R08762,-572.5947465844944,229.52812134635505
15,15,R08763,,
16,16,R08764,-371.0020990911818,32.97689293171619
17,17,R08765,,
18,18,R08766,-9.411469812235666,5.215026351977836
19,19,R08767,50.55426036731431,69.79233004167979
20,20,R08768,-383.053505198632,95.42969000996162
21,21,R08769,-72.50051387366591,141.6003041507904
22,22,R08770,-154.79136740521545,101.7401807026346
23,23,R08771,-72.4846405932334,141.6003041507904
24,24,R08772,10.035451102913242,40.371726493284434
25,25,R08773,-396.2105198726296,111.26325890478226
26,26,R08774,37.285708779014215,114.9410383919094
27,27,R08775,-438.6273573129971,110.08400761676248
28,28,R08776,,
29,29,R08777,,
30,30,R08778,,
31,31,R08779,,
32,32,R08780,,
33,33,R08781,30.84562375252665,136.28046149895243
34,34,R08782,-105.68020107218382,109.84661869965711
35,35,R08783,-136.3197450515434,156.82104692776403
36,36,R08784,-391.20014703125287,12.577782724018412
37,37,R08785,,
38,38,R08786,-433.9451274589901,79.91360955671949
39,39,R08787,-96.56169402427994,117.37504019374246
40,40,R08788,-96.56169402427994,117.38389616030176
41,41,R08789,21.693222048309394,132.83727804592203
42,42,R08790,-558.3601354517258,73.54326444522208
43,43,R08791,10.360362298645056,134.48641000393414
44,44,R08792,,
45,45,R08794,4.1521856094211245,119.11523223762254
46,46,R08795,-333.5235697701703,125.92394347560858
47,47,R08796,-33.529817258381,69.32982062595862
48,48,R08797,-33.66279201391336,69.32982062595862
49,49,R08798,35.17330027653746,78.47730962294793
50,50,R08799,43.18041794223768,78.544540716987
51,51,R08800,43.83064940294005,80.95510308529707
52,52,R08801,-101.68149348690784,57.66254868463916
53,53,R08802,-93.6743758212076,57.66365203355911
54,54,R08803,-96.70737731439873,107.61914777194993
55,55,R08804,-96.05714585369634,113.08106966614776
56,56,R08805,-7.782950696055934,48.680934625278304
57,57,R08806,-7.594022126284983,48.680934625278304
58,58,R08807,-61.06980554303054,45.8828874226372
59,59,R08808,-61.19589829981878,45.8828874226372
60,60,R08809,-61.3848268695895,45.8828874226372
61,61,R08810,-61.51987495712301,45.8828874226372
62,62,R08811,-113.04750428436051,47.04940417398603
63,63,R08812,-113.05645961510623,47.04940417398603
64,64,R08813,-56.72113442177603,57.80318268211356
65,65,R08814,-56.72970655151518,57.80318268211356
66,66,R08815,-399.8870128789546,6.588121683586717
67,67,R08816,-56.70663073007803,57.80318268211356
68,68,R08817,-28.32465494018928,55.66262103390631
69,69,R08818,-101.4340730834702,86.1856266722772
70,70,R08819,-43.48711972674517,37.23915658667767
71,71,R08820,-101.18690825498705,86.1856266722772
72,72,R08821,-101.54551070739076,86.1856266722772
73,73,R08822,-56.34802827767432,57.80318268211356
74,74,R08823,-51.88179350908685,36.616693135073135
75,75,R08824,-28.57181976867256,55.66262103390631
76,76,R08825,-82.02587419335694,73.81471694763614
77,77,R08826,-396.7512456148818,87.07829508808516
78,78,R08827,-82.17403376579719,73.81471694763614
79,79,R08828,-589.4751729768439,191.33418308723708
80,80,R08829,36.85084997979445,134.96172078087298
81,81,R08830,-56.2311866952556,57.80318268211356
82,82,R08831,-93.49618817765936,108.32141648397284
83,83,R08832,-588.3243194700985,197.04223936498735
84,84,R08833,60.44691798903796,114.05876354732789
85,85,R08834,-76.58422980987008,84.95427163989744
86,86,R08835,-116.49452490666974,112.33011957328878
87,87,R08836,-523.1218477090542,88.1447956605862
88,88,R08837,-23.85132332665945,105.98366020311975
89,89,R08838,-399.9412776740801,5.966284295208535
90,90,R08839,5.588498330160029,4.635337724488437
91,91,R08840,,
92,92,R08841,,
93,93,R08842,-3.2288074712773494,28.090457975348144
94,94,R08843,-45.29652751035388,31.25620423551452
95,95,R08844,-11.146416336026078,21.564720359425344
96,96,R08845,,
0,0,R08846,-78.8362872256314,28.975861639141584
1,1,R08847,-138.6320074053056,28.99324291822276
2,2,R08848,56.08492316518115,115.52967090531138
3,3,R08849,,
4,4,R08850,6.591386821982638,42.251078984390446
5,5,R08851,-391.9741570260069,48.741148849235024
6,6,R08852,-435.7689090534486,73.92820630528155
7,7,R08853,-395.4383109998456,48.99740936471407
8,8,R08854,-432.30475507961,74.26564856110535
9,9,R08855,-22.29301153337397,38.171116659629526
10,10,R08856,2.315397686288314,30.400570529800504
11,11,R08857,-1.4770663756481035,441.12604927481226
12,12,R08858,-49.53492953033887,66.09622265881197
13,13,R08859,-29.759720551880143,81.554636884737
14,14,R08860,,
15,15,R08861,-12.926017016820708,17.3164487936938
16,16,R08862,,
17,17,R08863,-213.494152217613,53.03364543992946
18,18,R08864,-307.6174215438709,50.22098554833594
19,19,R08865,24.10092925824526,93.39234945331158
20,20,R08866,-252.0371692831557,94.3671760933346
21,21,R08867,-9.350862292780384,34.72262831604608
22,22,R08868,31.34551632515021,85.92122946464575
23,23,R08869,316.0343545722333,95.58585922734704
24,24,R08870,-24.136717804435836,18.17344325487469
25,25,R08871,-18.684631209033785,27.797669399425697
26,26,R08872,-100.67353355346792,87.64674049111179
27,27,R08873,,
28,28,R08874,-0.8116022768754902,47.048543771409655
29,29,R08875,,
30,30,R08876,-3.2914971689400687,39.58590204637752
31,31,R08877,269.4261864450421,15.916407046755571
32,32,R08878,30.112882796376766,4.01515732095663
33,33,R08879,34.41022719787328,35.14050932836627
34,34,R08880,8.55560849020587,29.798337561261597
35,35,R08881,142.0094417645666,36.72575940224306
36,36,R08882,552.283970811045,60.93917922469036
37,37,R08883,680.2067862407741,105.9908699096948
38,38,R08884,426.9266659701086,78.14451206911227
39,39,R08885,759.1311082138031,104.56439929095905
40,40,R08886,761.0693348570319,104.52250089405584
41,41,R08887,-47.52710584815185,34.64278161870403
42,42,R08888,320.9006645733424,19.37796928216325
43,43,R08889,-302.693923920121,141.4666139513517
44,44,R08890,14.744368320264414,31.028049374787297
45,45,R08891,-12.063225835822994,40.73285565701697
46,46,R08892,34.79596617489037,36.96474830608588
47,47,R08893,-7.0573579285891554,103.66344494857184
48,48,R08894,-46.47578885025416,40.35477311127312
49,49,R08895,-9.602855047961183,40.50146884851334
50,50,R08896,-105.35992275485596,27.65214305013277
51,51,R08897,18.762373517905992,26.80030999425988
52,52,R08898,-24.14382153227828,24.50692225998179
53,53,R08899,-24.053264223038298,3.301116527671696
54,54,R08900,-38.22384277003009,30.880928714348908
55,55,R08901,-31.216183977990795,44.25858618855356
56,56,R08902,-104.65187891255091,25.50566016231363
57,57,R08903,12.984584087412834,31.592877423362463
58,58,R08904,-0.8076438915493966,36.67481017084948
59,59,R08905,,
60,60,R08906,,
61,61,R08907,,
62,62,R08908,,
63,63,R08909,,
64,64,R08910,8.123618288657683,54.866156519917645
65,65,R08911,7.961987378345469,38.34214309487791
66,66,R08912,-597.5708713515991,216.41803759810168
67,67,R08913,-520.916274323857,66.61566868699504
68,68,R08914,18.974168426362095,58.970149758851946
69,69,R08915,15.73985702612174,58.970149758851946
70,70,R08916,20.009506896108974,25.77015385086063
71,71,R08917,16.77519549586907,25.77015385086063
72,72,R08918,16.309181836084207,39.61761632879326
73,73,R08919,16.763627372943745,38.95554026338228
74,74,R08920,-387.73245050763046,6.744007420062234
75,75,R08921,-340.4147522582903,247.9912780848727
76,76,R08922,-336.71048827652874,55.23995514133786
77,77,R08923,-323.77114836641954,123.03461429380268
78,78,R08924,-8.18999071555072,37.55358278692008
79,79,R08925,-378.95360939189607,37.97946984268632
80,80,R08926,-13.403630149218394,34.640111576648614
81,81,R08927,55.70627582160886,45.928010450284766
82,82,R08928,276.8490693318079,35.275673259508814
83,83,R08929,204.1478682107236,44.2099688757071
84,84,R08930,161.46500487689235,31.32135507459889
85,85,R08931,2.697159605998671,43.876650659381845
86,86,R08932,36.98698149817976,194.474181548035
87,87,R08935,39.27234977823032,45.982255241544216
88,88,R08936,,
89,89,R08937,-31.139083386961182,4.631697861275442
90,90,R08938,-29.91063666051842,47.05065568794129
91,91,R08939,,
92,92,R08940,,
93,93,R08941,120.3694197601909,77.35951753742711
94,94,R08942,120.36941976019068,77.35951753742711
95,95,R08943,-391.0643262621072,43.38079477371551
96,96,R08944,,
0,0,R08945,11.975661657147043,28.01288027222595
1,1,R08946,-16.413993364518618,3.571833522196015
2,2,R08947,-5.57197795431432,47.12347133864148
3,3,R08948,-116.91578764318068,113.10260917456031
4,4,R08949,,
5,5,R08950,-80.44481484032912,134.60892352822282
6,6,R08951,-117.42795156748384,60.8335358903106
7,7,R08952,-62.788140399595534,64.8042699558237
8,8,R08953,43.31509918377682,72.84357414071529
9,9,R08954,-17.917946398625205,73.44865977147273
10,10,R08955,0.9309498143834248,36.74782572706192
11,11,R08956,16.2529358991699,3.716851812082438
12,12,R08957,0.93094981438297,36.74782572706192
13,13,R08958,11.124004535113484,47.53137098709754
14,14,R08959,11.124004535113484,47.53137098709754
15,15,R08960,0.9309498143831972,36.74782572706192
16,16,R08961,-388.3237746301448,73.95424084305577
17,17,R08962,-24.60236908217874,42.891944869514056
18,18,R08963,18.66408210215374,168.04565608941965
19,19,R08964,-13.047841579483908,49.67675593825629
20,20,R08965,-827.8670755501008,233.16519052095552
21,21,R08966,-0.7536737754353453,3.695327526535351
22,22,R08967,-1.3489350193881364,13.810168915258105
23,23,R08968,-10.056434174095273,5.704774817048098
24,24,R08969,,
25,25,R08970,,
26,26,R08972,-416.5195334853005,43.49881566242769
27,27,R08973,-83.41674301124843,110.54525421984782
28,28,R08974,45.43914396594917,59.00414870532148
29,29,R08975,66.29610012027455,36.561372472913554
30,30,R08976,-20.85695615432536,48.06361506266221
31,31,R08977,37.0041233606205,77.35112557740383
32,32,R08978,37.0041233606205,77.35112557740383
33,33,R08979,-27.25465845109059,33.191965278996754
34,34,R08980,8.74135025690714,28.01288027222595
35,35,R08981,,
36,36,R08982,-20.467555385044022,37.27753250567334
37,37,R08983,-54.6230759839412,181.2676195738881
38,38,R08984,-303.25109248245576,172.73882192246847
39,39,R08985,-35.35197937879377,155.18994460395902
40,40,R08986,-311.80958027981114,162.8196485313902
41,41,R08987,-97.2023284529558,107.61914777194993
42,42,R08988,-2247.565367232247,395.9067419608468
43,43,R08989,15.155847038651729,101.98369874438548
44,44,R08990,-164.9600783329401,44.756206377140906
45,45,R08991,-44.09730501278168,3.5038563060737427
46,46,R08992,25.48749019101788,235.9460615782192
47,47,R08993,-13.871583558961866,43.62105215967973
48,48,R08994,36.40891684391163,146.48782283337152
49,49,R08995,144.36787253870398,60.70004286324029
50,50,R09002,-374.7764390368127,99.81780383117896
51,51,R09009,-3.324851768821496,48.09645851219254
52,52,R09030,33.344890871239926,35.805049518521514
53,53,R09031,-10.15494544494041,43.94987502166164
54,54,R09032,7.076848966066109,141.51150239441475
55,55,R09033,-458.8494709466078,4.631884781131682
56,56,R09034,,
57,57,R09035,,
58,58,R09036,,
59,59,R09037,,
60,60,R09038,,
61,61,R09039,24.29640809882214,63.30156109790475
62,62,R09040,-92.78688039154387,67.40616088996522
63,63,R09041,230.76433030034883,95.28320583935272
64,64,R09042,-395.1261428879583,47.78770547504289
65,65,R09043,-305.04202701233305,121.3225602334722
66,66,R09044,-179.9315491164487,31.899331893038436
67,67,R09045,-153.98670457669542,77.64809565101288
68,68,R09046,-121.3320269887818,107.1055146447099
69,69,R09047,18.025189071473505,29.25810054241363
70,70,R09048,-194.9646410803444,111.62062261118056
71,71,R09049,-12.510530950526691,36.90464323538088
72,72,R09050,-164.64700411349114,38.85176516233632
73,73,R09051,357.6422656715592,49.00338602526166
74,74,R09052,59.29730882769978,88.84297194081546
75,75,R09053,,
76,76,R09054,85.11643778375381,289.10646285114143
77,77,R09055,-58.86743207953765,79.51871130590376
78,78,R09056,-8.38895195777134,232.44616579741944
79,79,R09057,-75.4471156550106,259.02381478055344
80,80,R09058,-64.68023708575802,320.10400708896645
81,81,R09059,229.51461353619885,149.86887023674618
82,82,R09060,,
83,83,R09061,283.0910570881297,58.83650277505167
84,84,R09062,,
85,85,R09063,,
86,86,R09064,,
87,87,R09065,,
88,88,R09066,163.70189184447878,148.38916729558326
89,89,R09067,-46.78839860087563,392.66263480404814
90,90,R09068,32.91681504191425,392.0199139731893
91,91,R09069,-0.6442493898047132,381.2831370113895
92,92,R09070,-3.878560790044162,381.2831370113895
93,93,R09071,,
94,94,R09072,,
95,95,R09073,,
96,96,R09074,-66.62224095165553,74.07004740993729
0,0,R09075,-64.89641139377717,66.73176718340756
1,1,R09076,-65.86876370215491,66.71567889543131
2,2,R09077,-67.46544071226815,66.71567889543131
3,3,R09078,-8.916203196790264,15.596244194716416
4,4,R09079,-72.40104779867895,75.36005110144539
5,5,R09080,-78.96173740665898,71.44946928859213
6,6,R09081,-47.17546145398279,42.74232426092886
7,7,R09082,-47.067481728205,42.74232426092886
8,8,R09083,-80.0801916943475,96.75661468131264
9,9,R09084,-20.07886172827364,37.761946967031214
10,10,R09085,-11.951552117532628,3.305796789680598
11,11,R09086,-11.951552117532628,3.305796789680598
12,12,R09087,48.517786530993504,143.2020728612318
13,13,R09088,161.07301301183554,48.140238393294496
14,14,R09089,285.7457372480346,66.1195063015403
15,15,R09090,8921.727996380952,332.1179375617637
16,16,R09091,123.07608700440176,58.229213572991846
17,17,R09092,352.8067368364666,81.9011572780406
18,18,R09093,-25.06556133274141,3.5479761658490414
19,19,R09094,-77.6941889830166,4.874655039657759
20,20,R09095,-53.14468953997472,157.99201806341796
21,21,R09096,52.57618269949566,39.260045340068224
22,22,R09097,-9.159631376754504,37.99768082385879
23,23,R09098,-71.89106367153867,42.63532040640999
24,24,R09099,-9.985112956645736,4.636883426040754
25,25,R09100,856.0894459567296,3.475992743232828
26,26,R09102,-129.79120938649044,47.78374369830635
27,27,R09103,-82.45949973790297,90.68316280388336
28,28,R09104,-106.50160637550547,79.15289788912001
29,29,R09105,-70.90241281660343,72.43300167313504
30,30,R09106,3.803872029667247,53.379352444358005
31,31,R09107,-19.11174293908941,34.69449517654352
32,32,R09108,-158.94372372566934,64.93858262500392
33,33,R09109,-46.846233836386446,47.56358731575161
34,34,R09110,-232.9556902520294,46.09919748645617
35,35,R09111,-104.40269681158703,117.42207584159252
36,36,R09112,-161.58953577345383,80.37609630277812
37,37,R09113,-46.846233836386446,47.56358731575161
38,38,R09114,-236.59437739035843,46.38349248539445
39,39,R09115,-134.93882384403594,119.73225501791656
40,40,R09116,-109.91749555965612,106.77982172518156
41,41,R09117,-101.541129630773,125.62656282643049
42,42,R09118,-133.63450542172944,86.13746991645652
43,43,R09119,-71.18408533537013,130.84703578230167
44,44,R09120,-105.23072002788405,121.83470874580306
45,45,R09121,-103.41293119639651,122.64160573070296
46,46,R09122,-395.1261428879583,67.03870019591736
47,47,R09123,-153.13088238014976,246.8188023903598
48,48,R09124,-40.17345559710408,42.71464229319555
49,49,R09125,-409.6846514543273,89.49473235464839
50,50,R09126,-41.98086092518559,53.47014211613035
51,51,R09127,,
52,52,R09128,,
53,53,R09129,28.298781673155048,48.77020958399679
54,54,R09130,-405.380966131102,138.06844345130563
55,55,R09131,-402.1466547308621,138.06844345130563
56,56,R09132,223.2858272522164,155.11440861880618
57,57,R09133,220.0515158519765,155.11440861880618
58,58,R09134,-667.2024475599208,170.50450456457267
59,59,R09135,91.91080064429929,150.95304964711605
60,60,R09136,-28.454469903956024,89.42731383592631
61,61,R09137,-35.95623127763166,87.61430725587199
62,62,R09138,-29.48760847715185,87.61430725587199
63,63,R09139,290.2763037130311,61.03461811131693
64,64,R09140,-59.54762658032819,171.88252533481594
65,65,R09141,-344.28118118339444,59.82782674211091
66,66,R09142,-81.15283652203186,59.750710556161145
67,67,R09143,-284.76232873111474,58.95184575020317
68,68,R09144,-389.6502883108668,59.68067652102764
69,69,R09145,-269.5670794218843,59.68184164482408
70,70,R09146,-199.1204191222247,21.54598802414317
71,71,R09147,-104.76971103668774,59.73603631811204
72,72,R09148,-378.72183564500335,19.034878753943037
73,73,R09149,-47.100449087977125,17.243434639085326
74,74,R09150,-234.76847696488545,16.813386646289402
75,75,R09151,-420.5881859723896,99.9106136155823
76,76,R09152,-450.7877979610444,99.9470393310844
77,77,R09153,208.01895554675863,35.213872549562986
78,78,R09154,40.15925595513049,33.72386184588993
79,79,R09155,71.67664361869546,33.72398020004005
80,80,R09156,,
81,81,R09157,4.037429433454577,101.41918679413394
82,82,R09158,-18.142083354478444,18.385092381476404
83,83,R09159,-376.2351811376436,101.98409442817466
84,84,R09160,-380.553256308588,103.97768474602444
85,85,R09161,-244.05900646314768,137.72445927420856
86,86,R09162,46.962064065665786,111.86547172820887
87,87,R09163,-595.5178012601629,100.40146524768916
88,88,R09164,11.49459349636706,35.98763169910695
89,89,R09165,-344.5411416947061,104.35382232310658
90,90,R09166,18.65759681094441,116.11405689189588
91,91,R09167,-289.26924910627645,148.12243250804144
92,92,R09168,46.064163209093806,86.57577925579797
93,93,R09169,-352.7505080853889,142.99474343320648
94,94,R09170,31.559373441036005,120.12587025541144
95,95,R09171,-352.7713624218482,142.99474343320648
96,96,R09172,31.57951928196437,120.12587025541144
0,0,R09173,40.68916818127192,224.30389953142736
1,1,R09174,-352.7721918077768,142.99474343320648
2,2,R09175,31.580348667892935,120.12587025541144
3,3,R09176,47.65575419016088,223.7320931175123
4,4,R09177,-96.7180167283294,107.61914777194993
5,5,R09178,-352.7505080853889,142.99474343320648
6,6,R09179,31.559373441036005,120.12587025541144
7,7,R09180,,
8,8,R09181,-542.7306347176445,79.50780849084498
9,9,R09182,-390.6819585274022,85.42327220122893
10,10,R09183,105.71985874004632,106.86675444708196
11,11,R09184,-429.3134433144291,90.28337050761402
12,12,R09185,161.7181197176665,107.4931086525754
13,13,R09186,-51.79581706494028,25.703294066454283
14,14,R09187,,
15,15,R09188,,
16,16,R09189,-7.397264601237993,102.62221281844084
17,17,R09190,-909.5246501737496,184.12409489110476
18,18,R09191,34.03439257440988,228.87149014258733
19,19,R09192,33.22718739982766,101.70988046582134
20,20,R09193,-445.62207293117774,162.00784410439113
21,21,R09194,15.956379051926394,136.88324424846388
22,22,R09195,-20.92521155475947,22.395965364849356
23,23,R09196,,
24,24,R09197,276.3534460549338,124.066683242093
25,25,R09198,-157.45269395431495,60.06804887889262
26,26,R09199,276.7364186107648,124.066683242093
27,27,R09200,18.858740591135813,207.3541044655013
28,28,R09201,-393.7318012529459,99.92360083752403
29,29,R09202,145.49208436130886,120.24807772731924
30,30,R09203,146.33973602694837,120.68981168480784
31,31,R09204,-309.5441547316857,117.04694513285703
32,32,R09205,-18.04722616587937,108.61962681185712
33,33,R09206,-595.7154658094659,96.43982436379368
34,34,R09207,27.69788234046817,65.31134198014715
35,35,R09208,11.494638332024325,35.98763169910695
36,36,R09209,-309.54415432023615,117.04694513285703
37,37,R09210,-131.6230606038294,128.7960968743933
38,38,R09211,44.35632231832881,97.65279880774506
39,39,R09212,-11.640893531149814,122.58395086181469
40,40,R09213,144.5556089909197,121.4669699900378
41,41,R09214,-566.6839467821271,149.91233098856495
42,42,R09215,63.18703257408974,144.29466587192888
43,43,R09216,-12.494814097114867,108.98966912625283
44,44,R09217,30.114981013377943,102.94823478690246
45,45,R09218,-593.29060631402,118.99981584565867
46,46,R09219,-79.39809633895382,111.8630469436778
47,47,R09220,-49.382872586616,73.27394123091223
48,48,R09221,95.94172597998042,142.01660650886652
49,49,R09222,-34.46068066964254,71.56355295306012
50,50,R09223,16.01468494416818,66.43020563369056
51,51,R09224,-56.77108946059195,54.86579824570954
52,52,R09225,0.5052726688943086,87.3849302562536
53,53,R09226,-22.470279398871327,87.9715894464239
54,54,R09227,-335.70510680731536,76.8430394399083
55,55,R09228,65.02235143729163,93.01088902141012
56,56,R09229,1.8622390454860067,89.66803041613323
57,57,R09230,-392.6218521082965,65.48532436498478
58,58,R09231,-390.2674270007053,68.76319074914343
59,59,R09232,-392.52956543040045,65.48532436498478
60,60,R09233,-283.69829611628313,95.96598933778034
61,61,R09234,-515.552155580204,126.05187904762468
62,62,R09235,-390.3597136786013,68.76319074914343
63,63,R09236,135.0430992775399,132.40406092318284
64,64,R09237,-541.7707243066286,112.37086753838086
65,65,R09238,-18.169258457231585,36.75759897312707
66,66,R09239,14.15293859986332,111.86207919203198
67,67,R09240,-382.9189179075765,65.48532436498478
68,68,R09241,-380.5644927999854,68.76319074914343
69,69,R09242,-382.8266312296805,65.48532436498478
70,70,R09243,-380.6567794778814,68.76319074914343
71,71,R09244,-685.5246817990869,717.5250836151018
72,72,R09245,-284.95233309219907,309.17962720956234
73,73,R09246,-189.96822206146567,206.13424245321477
74,74,R09247,-379.9364441229324,412.2293587785815
75,75,R09248,-474.9205551536654,515.2808292421039
76,76,R09249,-664.8887772151313,721.3860059904889
77,77,R09250,-664.8887772151304,721.3860059904889
78,78,R09251,-474.92055515366496,515.2808292421039
79,79,R09252,,
80,80,R09253,-22.667014632387435,30.02281152576851
81,81,R09254,-0.6052788670241966,4.053226335547126
82,82,R09255,-15.456557906370085,57.38874262620978
83,83,R09256,-16.046152495222234,57.38874262620978
84,84,R09257,-15.515723981347351,57.38874262620978
85,85,R09258,,
86,86,R09259,,
87,87,R09260,,
88,88,R09261,,
89,89,R09262,,
90,90,R09263,,
91,91,R09264,,
92,92,R09265,,
93,93,R09266,,
94,94,R09267,,
95,95,R09268,,
96,96,R09269,,
0,0,R09270,127.7766721232501,52.053886028270846
1,1,R09271,127.71572797056396,52.053886028270846
2,2,R09272,-481.6083706227288,95.83916916386994
3,3,R09273,72.51736658309855,59.06719639847977
4,4,R09274,242.30636393671705,101.26863512549868
5,5,R09275,-268.0170599932112,51.953253987813646
6,6,R09276,-361.40965100116034,110.86867616617788
7,7,R09277,-33.554828323746776,58.57940065181581
8,8,R09278,11.125726221164044,37.591429090156446
9,9,R09279,-4.216099842723814,3.335740309843504
10,10,R09280,1.864413711012304,4.401775634089923
11,11,R09281,8.025739829930842,3.5648142565923577
12,12,R09282,14.02642900117656,61.74751385230452
13,13,R09283,3.4000006715824087,55.60306860506073
14,14,R09284,-80.460307463928,72.27721026569617
15,15,R09285,41.80031352693364,36.88250371030068
16,16,R09286,-3.740734228087348,19.691105366061368
17,17,R09287,65.60082789336724,45.76762710977972
18,18,R09288,-196.6742188663614,81.71001810447926
19,19,R09289,19.865945242764223,4.621767933419537
20,20,R09290,,
21,21,R09291,35.90993337441955,37.821258368659166
22,22,R09292,15.89179027565261,44.97738898003084
23,23,R09293,,
24,24,R09295,,
25,25,R09296,,
26,26,R09297,,
27,27,R09298,,
28,28,R09299,,
29,29,R09300,,
30,30,R09301,,
31,31,R09302,,
32,32,R09303,,
33,33,R09304,,
34,34,R09305,,
35,35,R09306,,
36,36,R09307,41.24905564717653,101.58184821971784
37,37,R09308,-69.85076144010931,116.98439873995024
38,38,R09309,,
39,39,R09310,,
40,40,R09311,,
41,41,R09312,108.31362234074602,139.36574196128328
42,42,R09313,-353.06136120150234,43.283045029313406
43,43,R09314,-406.8801033894808,84.36189987229926
44,44,R09315,,
45,45,R09316,,
46,46,R09317,,
47,47,R09318,,
48,48,R09319,,
49,49,R09320,,
50,50,R09322,,
51,51,R09323,,
52,52,R09324,,
53,53,R09325,,
54,54,R09326,,
55,55,R09327,-387.1132708743394,76.7324940286959
56,56,R09328,-9.704181837072806,44.0889993279416
57,57,R09329,6.254729250660887,60.90500192306129
58,58,R09330,-153.2493221129234,20.07018701029047
59,59,R09331,-68.68226095456589,69.56755336440136
60,60,R09332,-45.26670783945438,51.65493693147987
61,61,R09333,213.486718984654,58.56614524120568
62,62,R09334,-105.37807541141665,38.76574326376351
63,63,R09335,-122.95916663831537,63.2390700641428
64,64,R09336,444.0694513317784,77.20129789773146
65,65,R09337,58.73672248057037,35.94296911645994
66,66,R09338,-370.2025110997746,49.749032029223365
67,67,R09339,-4.111251028425813,32.960412243785726
68,68,R09340,,
69,69,R09341,-89.57411050183156,152.69585342691852
70,70,R09342,-62.60239380262594,63.98197065056594
71,71,R09343,-97.1133808245868,145.11593017622803
72,72,R09344,-616.494393034004,167.61037479512143
73,73,R09345,-100.2085785502923,102.8145907408677
74,74,R09346,81.53781840167426,143.55305388503822
75,75,R09347,59.81682094454669,124.46800008413874
76,76,R09348,31.48264184057996,49.84635477804421
77,77,R09349,203.36978736267267,45.84533028060405
78,78,R09350,,
79,79,R09351,-60.382273840069736,55.528965567368566
